probe_id	symbol	gene_id
ILMN_1709880		6175
ILMN_1709882		22858
ILMN_1709891		6134
ILMN_1709894		10845
ILMN_1709900		400997
ILMN_1709907		8707
ILMN_1709919		5354
ILMN_1709925		151556
ILMN_1709936		90624
ILMN_1709937		3783
ILMN_1709948		100289079
ILMN_1709953		29980
ILMN_1710000		92960
ILMN_1710001		6171
ILMN_1710017		974
ILMN_1710026		168433
ILMN_1710027		5409
ILMN_1710052		1374
ILMN_1710064		195814
ILMN_1710070		5046
ILMN_1710075		375061
ILMN_1710078		57583
ILMN_1710092		140685
ILMN_1710112		399979
ILMN_1710124		152189
ILMN_1710128		100128890
ILMN_1710136		8226
ILMN_1710150		8726
ILMN_1710170		8612
ILMN_1710186		6361
ILMN_1710204		7293
ILMN_1710207		55719
ILMN_1710209		54842
ILMN_1710216		57099
ILMN_1710217		2315
ILMN_1710219		799
ILMN_1710221		2859
ILMN_1710222		100506700
ILMN_1710229		27106
ILMN_1710237		100505495
ILMN_1710243		4992
ILMN_1710268		79750
ILMN_1710269		117532
ILMN_1710280		81027
ILMN_1710284		3280
ILMN_1710289		53942
ILMN_1710297		1910
ILMN_1710303		83538
ILMN_1710312		203562
ILMN_1710314		81870
ILMN_1710315		9722
ILMN_1710322		84539
ILMN_1710325		8796
ILMN_1710326		56650
ILMN_1710329		50804
ILMN_1710354		3801
ILMN_1710362		80821
ILMN_1710394		129684
ILMN_1710406		5700
ILMN_1710408		55366
ILMN_1710410		1131
ILMN_1710413		65998
ILMN_1710416		64711
ILMN_1710427		79720
ILMN_1710428		983
ILMN_1710434		374403
ILMN_1710482		334
ILMN_1710495		89932
ILMN_1710512		5217
ILMN_1710514		602
ILMN_1710522		862
ILMN_1710523		5205
ILMN_1710524		56288
ILMN_1710536		645369
ILMN_1710543		29985
ILMN_1710544		5099
ILMN_1710553		256472
ILMN_1710571		64282
ILMN_1710590		30814
ILMN_1710598		6497
ILMN_1710606		731
ILMN_1710614		642131
ILMN_1710619		55018
ILMN_1710622		90527
ILMN_1710629		649264
ILMN_1710644		91862
ILMN_1710652		55613
ILMN_1710668		3954
ILMN_1710676		26271
ILMN_1710682		6821
ILMN_1710684		145282
ILMN_1710697		8896
ILMN_1710710		9191
ILMN_1710722		133923
ILMN_1710723		6091
ILMN_1710726		200316
ILMN_1710727		170825
ILMN_1710734		3003
ILMN_1710735		26036
ILMN_1710738		54542
ILMN_1710740		717
ILMN_1710746		6932
ILMN_1710752		93100
ILMN_1710756		2023
ILMN_1710758		56254
ILMN_1710762		23542
ILMN_1710768		55634
ILMN_1710772		389333
ILMN_1710815		2192
ILMN_1710844		84875
ILMN_1710847		139604
ILMN_1710859		5122
ILMN_1710863		57798
ILMN_1710873		27309
ILMN_1710884		390167
ILMN_1710889		10407
ILMN_1710899		90139
ILMN_1710903		4137
ILMN_1710906		153830
ILMN_1710923		57823
ILMN_1710925		100134240
ILMN_1710929		353333
ILMN_1710937		3428
ILMN_1710954		283932
ILMN_1710962		27346
ILMN_1710979		51239
ILMN_1710985		84662
ILMN_1710989		653061
ILMN_1710993		284680
ILMN_1711005		993
ILMN_1711009		3671
ILMN_1711015		1409
ILMN_1711021		123346
ILMN_1711023		51654
ILMN_1711027		4892
ILMN_1711030		26873
ILMN_1711032		387733
ILMN_1711048		7709
ILMN_1711049		9254
ILMN_1711053		129880
ILMN_1711055		26584
ILMN_1711060		124923
ILMN_1711062		4327
ILMN_1711067		150297
ILMN_1711069		51646
ILMN_1711089		134218
ILMN_1711091		8848
ILMN_1711092		3745
ILMN_1711102		10678
ILMN_1711109		146691
ILMN_1711111		285335
ILMN_1711120		23237
ILMN_1711139		137492
ILMN_1711145		3321
ILMN_1711157		4855
ILMN_1711166		49856
ILMN_1711170		149428
ILMN_1711171		148327
ILMN_1711174		6699
ILMN_1711189		5394
ILMN_1711199		55422
ILMN_1711203		29113
ILMN_1711208		1952
ILMN_1711210		1822
ILMN_1711223		100505702
ILMN_1711227		2762
ILMN_1711245		29106
ILMN_1711247		8805
ILMN_1711254		10885
ILMN_1711269		140458
ILMN_1711270		10147
ILMN_1711272		710
ILMN_1711275		6528
ILMN_1711283		56107
ILMN_1711288		8601
ILMN_1711289		2997
ILMN_1711311		5420
ILMN_1711312		2823
ILMN_1711314		11164
ILMN_1711318		23133
ILMN_1711327		4591
ILMN_1711331		440738
ILMN_1711332		22797
ILMN_1711339		25788
ILMN_1711346		133584
ILMN_1711353		26659
ILMN_1711357		353355
ILMN_1711359		123904
ILMN_1711361		57567
ILMN_1711368		83696
ILMN_1711374		4185
ILMN_1711381		5983
ILMN_1711383		6789
ILMN_1711408		307
ILMN_1711414		23107
ILMN_1711422		84069
ILMN_1711427		317701
ILMN_1711439		11117
ILMN_1711450		51497
ILMN_1711451		6542
ILMN_1711452		55293
ILMN_1711459		23582
ILMN_1711462		55329
ILMN_1711465		138050
ILMN_1711470		29089
ILMN_1711490		23092
ILMN_1711491		11346
ILMN_1711492		10728
ILMN_1711493		84106
ILMN_1711499		441425
ILMN_1711504		9378
ILMN_1711514		1690
ILMN_1711516		523
ILMN_1711517		283365
ILMN_1711542		92421
ILMN_1711543		79697
ILMN_1711550		51338
ILMN_1711557		390892
ILMN_1711566		7076
ILMN_1711573		10225
ILMN_1711579		1447
ILMN_1711585		56888
ILMN_1711596		10084
ILMN_1711599		643836
ILMN_1711606		25824
ILMN_1711608		23635
ILMN_1711611		1378
ILMN_1711617		9535
ILMN_1711627		6477
ILMN_1711628		81850
ILMN_1711642		2954
ILMN_1711650		23630
ILMN_1711662		57829
ILMN_1711681		221409
ILMN_1711688		441272
ILMN_1711699		9026
ILMN_1711702		29121
ILMN_1711703		80262
ILMN_1711711		284232
ILMN_1711712		246176
ILMN_1711720		374470
ILMN_1711725		399693
ILMN_1711729		442454
ILMN_1711736		117
ILMN_1711748		5360
ILMN_1711758		139628
ILMN_1711766		6500
ILMN_1711772		146512
ILMN_1711786		4778
ILMN_1711787		9817
ILMN_1711790		613209
ILMN_1711792		65056
ILMN_1711799		55071
ILMN_1711807		23284
ILMN_1711810		25953
ILMN_1711818		55124
ILMN_1711823		80233
ILMN_1711826		25769
ILMN_1711828		55608
ILMN_1711838		29957
ILMN_1711853		9862
ILMN_1711862		9616
ILMN_1711878		58478
ILMN_1711883		200909
ILMN_1711886		10195
ILMN_1711888		23242
ILMN_1711894		4602
ILMN_1711899		302
ILMN_1711904		83463
ILMN_1711909		55741
ILMN_1711910		387712
ILMN_1711919		55681
ILMN_1711928		80221
ILMN_1711929		390195
ILMN_1711958		56888
ILMN_1711965		9034
ILMN_1711986		84557
ILMN_1711988		56660
ILMN_1711994		10312
ILMN_1712019		26057
ILMN_1712023		6547
ILMN_1712026		114548
ILMN_1712027		222194
ILMN_1712031		729597
ILMN_1712035		11070
ILMN_1712038		90316
ILMN_1712040		10160
ILMN_1712046		56265
ILMN_1712051		54993
ILMN_1712065		25817
ILMN_1712066		23086
ILMN_1712067		84229
ILMN_1712075		23336
ILMN_1712082		9245
ILMN_1712088		171425
ILMN_1712095		4303
ILMN_1712112		1827
ILMN_1712122		2177
ILMN_1712128		23507
ILMN_1712141		643414
ILMN_1712155		6128
ILMN_1712159		552
ILMN_1712161		54880
ILMN_1712162		339967
ILMN_1712177		401934
ILMN_1712184		8352
ILMN_1712197		27094
ILMN_1712204		84081
ILMN_1712230		440073
ILMN_1712231		26751
ILMN_1712236		79660
ILMN_1712250		6134
ILMN_1712257		28227
ILMN_1712269		100289635
ILMN_1712272		284861
ILMN_1712283		7480
ILMN_1712291		79778
ILMN_1712298		157567
ILMN_1712305		79901
ILMN_1712308		23105
ILMN_1712312		8766
ILMN_1712314		1852
ILMN_1712320		79009
ILMN_1712347		6431
ILMN_1712348		10681
ILMN_1712352		1795
ILMN_1712357		3190
ILMN_1712360		8838
ILMN_1712375		29781
ILMN_1712386		54069
ILMN_1712390		51596
ILMN_1712396		57369
ILMN_1712400		5269
ILMN_1712405		100506085
ILMN_1712407		342125
ILMN_1712413		116832
ILMN_1712419		51473
ILMN_1712423		51763
ILMN_1712430		516
ILMN_1712431		91523
ILMN_1712432		5708
ILMN_1712446		10772
ILMN_1712452		9585
ILMN_1712454		440699
ILMN_1712455		5936
ILMN_1712456		196968
ILMN_1712457		5132
ILMN_1712461		869
ILMN_1712475		9956
ILMN_1712487		1939
ILMN_1712505		79070
ILMN_1712506		1804
ILMN_1712513		1663
ILMN_1712515		2309
ILMN_1712517		79943
ILMN_1712522		4680
ILMN_1712523		4135
ILMN_1712530		8165
ILMN_1712532		64170
ILMN_1712537		4838
ILMN_1712545		6274
ILMN_1712556		9183
ILMN_1712560		7536
ILMN_1712563		29968
ILMN_1712577		345757
ILMN_1712583		79006
ILMN_1712587		411
ILMN_1712597		200726
ILMN_1712605		374899
ILMN_1712608		631
ILMN_1712613		5408
ILMN_1712616		221481
ILMN_1712628		9569
ILMN_1712632		7498
ILMN_1712634		7072
ILMN_1712636		4931
ILMN_1712639		84883
ILMN_1712657		2186
ILMN_1712659		5516
ILMN_1712660		79955
ILMN_1712673		23328
ILMN_1712678		51065
ILMN_1712684		56975
ILMN_1712687		5062
ILMN_1712689		10284
ILMN_1712705		57799
ILMN_1712707		79575
ILMN_1712708		91107
ILMN_1712712		627
ILMN_1712715		51529
ILMN_1712718		10380
ILMN_1712719		9053
ILMN_1712721		2520
ILMN_1712729		27121
ILMN_1712742		100134368
ILMN_1712748		51527
ILMN_1712751		3030
ILMN_1712754		4793
ILMN_1712755		10489
ILMN_1712759		374897
ILMN_1712766		51290
ILMN_1712773		6674
ILMN_1712774		8471
ILMN_1712776		10089
ILMN_1712786		23382
ILMN_1712798		57507
ILMN_1712803		891
ILMN_1712806		1174
ILMN_1712808		8369
ILMN_1712836		80737
ILMN_1712847		55132
ILMN_1712849		84659
ILMN_1712854		642394
ILMN_1712859		375061
ILMN_1712865		126669
ILMN_1712887		8273
ILMN_1712888		10808
ILMN_1712894		2523
ILMN_1712896		10468
ILMN_1712912		84068
ILMN_1712913		90249
ILMN_1712914		10501
ILMN_1712916		90768
ILMN_1712918		4835
ILMN_1712929		54788
ILMN_1712936		94104
ILMN_1712943		885
ILMN_1712944		166
ILMN_1712945		51626
ILMN_1712950		5216
ILMN_1712959		1844
ILMN_1712975		10897
ILMN_1712985		284018
ILMN_1712998		10699
ILMN_1712999		8972
ILMN_1713006		997
ILMN_1713008		85320
ILMN_1713013		23646
ILMN_1713024		56141
ILMN_1713029		94233
ILMN_1713031		10404
ILMN_1713037		5211
ILMN_1713038		542767
ILMN_1713058		9050
ILMN_1713086		6157
ILMN_1713088		124540
ILMN_1713124		8644
ILMN_1713126		541465
ILMN_1713129		7270
ILMN_1713139		9228
ILMN_1713141		389641
ILMN_1713143		11222
ILMN_1713147		10445
ILMN_1713156		10943
ILMN_1713161		10600
ILMN_1713162		2946
ILMN_1713163		8467
ILMN_1713174		55346
ILMN_1713178		201627
ILMN_1713182		718
ILMN_1713189		54934
ILMN_1713235		100287896
ILMN_1713246		9154
ILMN_1713247		25794
ILMN_1713249		26147
ILMN_1713266		54855
ILMN_1713272		121391
ILMN_1713274		150677
ILMN_1713281		84915
ILMN_1713285		8775
ILMN_1713290		55830
ILMN_1713301		9993
ILMN_1713321		57404
ILMN_1713322		221960
ILMN_1713347		10752
ILMN_1713351		340562
ILMN_1713369		23521
ILMN_1713380		8892
ILMN_1713384		128553
ILMN_1713387		9796
ILMN_1713394		6217
ILMN_1713397		342897
ILMN_1713402		84067
ILMN_1713412		4810
ILMN_1713422		9705
ILMN_1713449		6926
ILMN_1713450		140465
ILMN_1713454		79891
ILMN_1713458		3050
ILMN_1713462		343
ILMN_1713471		55068
ILMN_1713482		51503
ILMN_1713486		64320
ILMN_1713491		6844
ILMN_1713496		8869
ILMN_1713499		8840
ILMN_1713505		4864
ILMN_1713521		7755
ILMN_1713523		166348
ILMN_1713529		57556
ILMN_1713533		84076
ILMN_1713534		11155
ILMN_1713542		9830
ILMN_1713550		59352
ILMN_1713561		24141
ILMN_1713574		100507506
ILMN_1713599		1859
ILMN_1713602		442191
ILMN_1713603		5579
ILMN_1713605		26015
ILMN_1713613		9063
ILMN_1713630		472
ILMN_1713636		6277
ILMN_1713638		348938
ILMN_1713668		7257
ILMN_1713676		645784
ILMN_1713679		55686
ILMN_1713682		80204
ILMN_1713685		3176
ILMN_1713686		146433
ILMN_1713688		55760
ILMN_1713706		136051
ILMN_1713715		83902
ILMN_1713726		4800
ILMN_1713731		239
ILMN_1713732		25
ILMN_1713744		56967
ILMN_1713746		54583
ILMN_1713749		11151
ILMN_1713750		400892
ILMN_1713751		8728
ILMN_1713752		10955
ILMN_1713753		27306
ILMN_1713756		2746
ILMN_1713758		4987
ILMN_1713759		51465
ILMN_1713803		400566
ILMN_1713807		57134
ILMN_1713813		644945
ILMN_1713829		9536
ILMN_1713832		114599
ILMN_1713833		10455
ILMN_1713835		375704
ILMN_1713840		8692
ILMN_1713846		57460
ILMN_1713867		83449
ILMN_1713873		80731
ILMN_1713884		115939
ILMN_1713892		201895
ILMN_1713901		11015
ILMN_1713918		9265
ILMN_1713927		401138
ILMN_1713934		9516
ILMN_1713935		285315
ILMN_1713948		2356
ILMN_1713952		55765
ILMN_1713956		646174
ILMN_1713964		22903
ILMN_1713966		122704
ILMN_1713978		6388
ILMN_1713983		400508
ILMN_1713985		84232
ILMN_1713990		7205
ILMN_1713992		7564
ILMN_1713993		337867
ILMN_1713995		6337
ILMN_1714000		11248
ILMN_1714010		84616
ILMN_1714023		6553
ILMN_1714028		386683
ILMN_1714041		5331
ILMN_1714057		2220
ILMN_1714067		4915
ILMN_1714082		55907
ILMN_1714083		57563
ILMN_1714087		160851
ILMN_1714093		64795
ILMN_1714108		94241
ILMN_1714118		388611
ILMN_1714121		56341
ILMN_1714128		653399
ILMN_1714148		203245
ILMN_1714157		2582
ILMN_1714158		5445
ILMN_1714159		7798
ILMN_1714165		6483
ILMN_1714167		1528
ILMN_1714170		80176
ILMN_1714176		283487
ILMN_1714181		1954
ILMN_1714197		55902
ILMN_1714216		7249
ILMN_1714219		80039
ILMN_1714222		92346
ILMN_1714223		137994
ILMN_1714228		6711
ILMN_1714252		201232
ILMN_1714253		181
ILMN_1714271		284467
ILMN_1714274		10782
ILMN_1714278		91283
ILMN_1714280		668
ILMN_1714296		146754
ILMN_1714327		9739
ILMN_1714335		157506
ILMN_1714349		26035
ILMN_1714352		1762
ILMN_1714364		5747
ILMN_1714372		50618
ILMN_1714383		7164
ILMN_1714384		5095
ILMN_1714386		57820
ILMN_1714393		53917
ILMN_1714397		51084
ILMN_1714401		81609
ILMN_1714402		54877
ILMN_1714412		23036
ILMN_1714417		5664
ILMN_1714418		359845
ILMN_1714419		79173
ILMN_1714424		55037
ILMN_1714427		29789
ILMN_1714428		115290
ILMN_1714433		65108
ILMN_1714438		4595
ILMN_1714444		11278
ILMN_1714445		6536
ILMN_1714446		5340
ILMN_1714449		219438
ILMN_1714461		9604
ILMN_1714473		80818
ILMN_1714476		4951
ILMN_1714478		64090
ILMN_1714489		10518
ILMN_1714499		11011
ILMN_1714511		5071
ILMN_1714515		6183
ILMN_1714522		79789
ILMN_1714523		9843
ILMN_1714527		9341
ILMN_1714536		10647
ILMN_1714563		134218
ILMN_1714567		79026
ILMN_1714569		5127
ILMN_1714577		55753
ILMN_1714586		389136
ILMN_1714592		978
ILMN_1714599		819
ILMN_1714600		89795
ILMN_1714602		942
ILMN_1714604		283710
ILMN_1714622		27327
ILMN_1714623		56993
ILMN_1714635		254973
ILMN_1714643		8972
ILMN_1714650		115727
ILMN_1714667		388799
ILMN_1714691		3236
ILMN_1714700		28951
ILMN_1714709		10439
ILMN_1714710		90060
ILMN_1714717		55751
ILMN_1714718		286464
ILMN_1714730		11065
ILMN_1714737		25842
ILMN_1714738		22955
ILMN_1714749		84295
ILMN_1714756		81555
ILMN_1714757		55504
ILMN_1714759		29097
ILMN_1714765		55437
ILMN_1714774		131405
ILMN_1714782		4986
ILMN_1714790		280659
ILMN_1714805		79882
ILMN_1714808		100133050
ILMN_1714809		22934
ILMN_1714817		128371
ILMN_1714818		6758
ILMN_1714820		3688
ILMN_1714821		100506735
ILMN_1714841		390199
ILMN_1714848		6940
ILMN_1714854		64769
ILMN_1714858		56098
ILMN_1714859		10312
ILMN_1714861		968
ILMN_1714878		9689
ILMN_1714882		653140
ILMN_1714884		2692
ILMN_1714891		135941
ILMN_1714895		260341
ILMN_1714896		9733
ILMN_1714936		84865
ILMN_1714945		80271
ILMN_1714952		80139
ILMN_1714955		64853
ILMN_1714956		81579
ILMN_1714960		64799
ILMN_1714965		4790
ILMN_1714980		116512
ILMN_1714987		57159
ILMN_1714988		3234
ILMN_1714990		1629
ILMN_1715013		114625
ILMN_1715024		4047
ILMN_1715065		51157
ILMN_1715068		366
ILMN_1715069		10010
ILMN_1715088		3743
ILMN_1715096		84553
ILMN_1715110		8776
ILMN_1715113		23438
ILMN_1715125		23498
ILMN_1715131		1236
ILMN_1715169		3123
ILMN_1715173		6195
ILMN_1715175		4233
ILMN_1715178		5831
ILMN_1715179		6627
ILMN_1715180		130507
ILMN_1715181		27106
ILMN_1715188		9101
ILMN_1715189		26468
ILMN_1715203		56171
ILMN_1715209		283553
ILMN_1715214		5778
ILMN_1715255		9863
ILMN_1715259		346517
ILMN_1715273		8301
ILMN_1715301		486
ILMN_1715309		440078
ILMN_1715318		349196
ILMN_1715324		7923
ILMN_1715332		199223
ILMN_1715351		9255
ILMN_1715372		84254
ILMN_1715374		3645
ILMN_1715376		127255
ILMN_1715384		11041
ILMN_1715390		222611
ILMN_1715392		9129
ILMN_1715393		266740
ILMN_1715396		319139
ILMN_1715401		4495
ILMN_1715404		84636
ILMN_1715416		23511
ILMN_1715417		6403
ILMN_1715424		317719
ILMN_1715437		57082
ILMN_1715452		158326
ILMN_1715458		57575
ILMN_1715463		25928
ILMN_1715482		9706
ILMN_1715496		3356
ILMN_1715500		26039
ILMN_1715508		4837
ILMN_1715526		340481
ILMN_1715532		9590
ILMN_1715540		10293
ILMN_1715543		641371
ILMN_1715546		441191
ILMN_1715551		2556
ILMN_1715555		1628
ILMN_1715567		160419
ILMN_1715569		51019
ILMN_1715574		9877
ILMN_1715583		23246
ILMN_1715584		9655
ILMN_1715589		59339
ILMN_1715603		51561
ILMN_1715607		29082
ILMN_1715612		92736
ILMN_1715613		9344
ILMN_1715616		122769
ILMN_1715625		128710
ILMN_1715635		8992
ILMN_1715636		8662
ILMN_1715644		133874
ILMN_1715647		57216
ILMN_1715653		169693
ILMN_1715659		147746
ILMN_1715661		7019
ILMN_1715662		151887
ILMN_1715668		55630
ILMN_1715669		9537
ILMN_1715672		3241
ILMN_1715674		3705
ILMN_1715680		252969
ILMN_1715684		3914
ILMN_1715693		100507460
ILMN_1715695		795
ILMN_1715702		93487
ILMN_1715703		55152
ILMN_1715705		8636
ILMN_1715713		23114
ILMN_1715715		1050
ILMN_1715718		147808
ILMN_1715742		6580
ILMN_1715745		401612
ILMN_1715748		2318
ILMN_1715753		81870
ILMN_1715760		3965
ILMN_1715771		79834
ILMN_1715788		79812
ILMN_1715789		1793
ILMN_1715802		387640
ILMN_1715804		5306
ILMN_1715809		79627
ILMN_1715814		3998
ILMN_1715815		23191
ILMN_1715823		157574
ILMN_1715832		30849
ILMN_1715850		115111
ILMN_1715863		197259
ILMN_1715864		4810
ILMN_1715879		1414
ILMN_1715885		26191
ILMN_1715886		29883
ILMN_1715896		10654
ILMN_1715901		64839
ILMN_1715902		554045
ILMN_1715905		79980
ILMN_1715907		441452
ILMN_1715908		29781
ILMN_1715923		338398
ILMN_1715926		6161
ILMN_1715927		128434
ILMN_1715928		54838
ILMN_1715931		81689
ILMN_1715963		25793
ILMN_1715968		9757
ILMN_1715969		51312
ILMN_1715977		2916
ILMN_1715984		9687
ILMN_1715988		83650
ILMN_1715991		8436
ILMN_1715994		9146
ILMN_1716004		387338
ILMN_1716006		162681
ILMN_1716014		6138
ILMN_1716019		162494
ILMN_1716026		54470
ILMN_1716053		204
ILMN_1716056		91289
ILMN_1716057		824
ILMN_1716060		23085
ILMN_1716061		403273
ILMN_1716062		4635
ILMN_1716068		503582
ILMN_1716070		6656
ILMN_1716071		152559
ILMN_1716072		284593
ILMN_1716080		867
ILMN_1716086		55339
ILMN_1716089		25959
ILMN_1716093		3858
ILMN_1716105		91662
ILMN_1716109		56147
ILMN_1716136		112802
ILMN_1716149		54143
ILMN_1716153		342892
ILMN_1716154		10826
ILMN_1716157		55833
ILMN_1716176		5914
ILMN_1716182		128954
ILMN_1716195		8339
ILMN_1716200		472
ILMN_1716218		6196
ILMN_1716224		134429
ILMN_1716237		10965
ILMN_1716238		5675
ILMN_1716246		2487
ILMN_1716247		387758
ILMN_1716249		392392
ILMN_1716259		84432
ILMN_1716264		27063
ILMN_1716265		283209
ILMN_1716266		643529
ILMN_1716272		84541
ILMN_1716278		66004
ILMN_1716279		1062
ILMN_1716298		283197
ILMN_1716300		1005
ILMN_1716309		25975
ILMN_1716336		9793
ILMN_1716342		55610
ILMN_1716349		125336
ILMN_1716353		84809
ILMN_1716359		80704
ILMN_1716367		6817
ILMN_1716368		201973
ILMN_1716370		84951
ILMN_1716377		54511
ILMN_1716382		387882
ILMN_1716384		64225
ILMN_1716397		143903
ILMN_1716400		2305
ILMN_1716407		8470
ILMN_1716421		146
ILMN_1716424		5317
ILMN_1716426		23217
ILMN_1716434		153918
ILMN_1716435		55729
ILMN_1716441		26773
ILMN_1716445		1841
ILMN_1716446		8915
ILMN_1716448		26496
ILMN_1716461		163175
ILMN_1716465		116362
ILMN_1716468		152195
ILMN_1716469		340719
ILMN_1716471		353137
ILMN_1716480		65057
ILMN_1716488		55690
ILMN_1716507		2036
ILMN_1716512		403340
ILMN_1716517		23334
ILMN_1716524		7879
ILMN_1716547		55577
ILMN_1716552		55740
ILMN_1716553		9493
ILMN_1716555		100131997
ILMN_1716563		5579
ILMN_1716564		27152
ILMN_1716578		5777
ILMN_1716583		29922
ILMN_1716591		6698
ILMN_1716592		64240
ILMN_1716596		8439
ILMN_1716601		1915
ILMN_1716608		4803
ILMN_1716616		91862
ILMN_1716639		646625
ILMN_1716651		860
ILMN_1716658		125919
ILMN_1716674		340706
ILMN_1716678		10577
ILMN_1716679		55179
ILMN_1716680		2917
ILMN_1716682		114041
ILMN_1716687		7168
ILMN_1716704		84166
ILMN_1716719		253724
ILMN_1716728		55776
ILMN_1716729		284861
ILMN_1716730		91272
ILMN_1716733		9172
ILMN_1716734		29883
ILMN_1716736		941
ILMN_1716754		53632
ILMN_1716758		5097
ILMN_1716766		1054
ILMN_1716790		323
ILMN_1716803		138046
ILMN_1716814		10605
ILMN_1716815		634
ILMN_1716816		25963
ILMN_1716821		64689
ILMN_1716827		399940
ILMN_1716832		197322
ILMN_1716838		84221
ILMN_1716843		54898
ILMN_1716859		6999
ILMN_1716862		5495
ILMN_1716866		1770
ILMN_1716869		2823
ILMN_1716875		1501
ILMN_1716876		9442
ILMN_1716895		6119
ILMN_1716905		389715
ILMN_1716907		54867
ILMN_1716909		27299
ILMN_1716913		58485
ILMN_1716922		8449
ILMN_1716925		161835
ILMN_1716952		26267
ILMN_1716957		10882
ILMN_1716963		85442
ILMN_1716967		122665
ILMN_1716973		27434
ILMN_1716979		2948
ILMN_1716983		11027
ILMN_1716988		23596
ILMN_1716991		143872
ILMN_1716999		284312
ILMN_1717010		51057
ILMN_1717025		280658
ILMN_1717046		79817
ILMN_1717049		93134
ILMN_1717052		10809
ILMN_1717056		7296
ILMN_1717059		342933
ILMN_1717063		26268
ILMN_1717064		149465
ILMN_1717078		23341
ILMN_1717093		129880
ILMN_1717094		114991
ILMN_1717099		10311
ILMN_1717101		50488
ILMN_1717125		390093
ILMN_1717129		440356
ILMN_1717138		22883
ILMN_1717154		9716
ILMN_1717163		2162
ILMN_1717165		3476
ILMN_1717168		56111
ILMN_1717173		1894
ILMN_1717180		9107
ILMN_1717184		80097
ILMN_1717195		8932
ILMN_1717197		917
ILMN_1717205		167826
ILMN_1717207		64386
ILMN_1717219		84792
ILMN_1717229		195827
ILMN_1717234		831
ILMN_1717248		157983
ILMN_1717252		26223
ILMN_1717261		3125
ILMN_1717262		10544
ILMN_1717265		222183
ILMN_1717278		117579
ILMN_1717294		5774
ILMN_1717295		401288
ILMN_1717313		4794
ILMN_1717326		55315
ILMN_1717327		3770
ILMN_1717334		7409
ILMN_1717337		64844
ILMN_1717357		9131
ILMN_1717366		29969
ILMN_1717371		348645
ILMN_1717377		55511
ILMN_1717381		3231
ILMN_1717393		139411
ILMN_1717403		84904
ILMN_1717406		100287898
ILMN_1717420		55284
ILMN_1717434		25861
ILMN_1717462		64111
ILMN_1717468		178
ILMN_1717477		23362
ILMN_1717482		401014
ILMN_1717485		285556
ILMN_1717490		6128
ILMN_1717492		2693
ILMN_1717519		57158
ILMN_1717524		51601
ILMN_1717541		79937
ILMN_1717557		3950
ILMN_1717572		5222
ILMN_1717579		124773
ILMN_1717593		2104
ILMN_1717594		91056
ILMN_1717599		5067
ILMN_1717636		56963
ILMN_1717639		150094
ILMN_1717644		100131827
ILMN_1717674		5184
ILMN_1717677		85446
ILMN_1717690		387787
ILMN_1717695		444882
ILMN_1717702		89822
ILMN_1717706		10769
ILMN_1717707		118672
ILMN_1717710		375611
ILMN_1717714		1029
ILMN_1717722		23037
ILMN_1717726		401253
ILMN_1717727		284293
ILMN_1717737		51661
ILMN_1717745		7073
ILMN_1717757		91860
ILMN_1717765		55190
ILMN_1717770		219988
ILMN_1717780		5339
ILMN_1717781		55823
ILMN_1717783		23784
ILMN_1717793		64073
ILMN_1717799		5581
ILMN_1717803		8941
ILMN_1717809		11237
ILMN_1717825		150159
ILMN_1717834		84285
ILMN_1717852		124590
ILMN_1717853		29958
ILMN_1717854		60487
ILMN_1717855		5201
ILMN_1717868		10694
ILMN_1717877		10625
ILMN_1717884		441324
ILMN_1717886		93035
ILMN_1717887		401647
ILMN_1717888		3795
